 time            v(A)            v(B)            v(Y)           
 2.54050000e-08  1.80000000e+00  0.00000000e+00  3.22791966e-07 
 2.54150000e-08  1.80000000e+00  0.00000000e+00  3.22738121e-07 
 2.54250000e-08  1.80000000e+00  0.00000000e+00  3.22683419e-07 
 2.54350000e-08  1.80000000e+00  0.00000000e+00  3.22630370e-07 
 2.54450000e-08  1.80000000e+00  0.00000000e+00  3.22576464e-07 
 2.54550000e-08  1.80000000e+00  0.00000000e+00  3.22524196e-07 
 2.54650000e-08  1.80000000e+00  0.00000000e+00  3.22471072e-07 
 2.54750000e-08  1.80000000e+00  0.00000000e+00  3.22419569e-07 
 2.54850000e-08  1.80000000e+00  0.00000000e+00  3.22367211e-07 
 2.54950000e-08  1.80000000e+00  0.00000000e+00  3.22316459e-07 
 2.55050000e-08  1.80000000e+00  0.00000000e+00  3.22264852e-07 
 2.55150000e-08  1.80000000e+00  0.00000000e+00  3.22214836e-07 
 2.55250000e-08  1.80000000e+00  0.00000000e+00  3.22163966e-07 
 2.55350000e-08  1.80000000e+00  0.00000000e+00  3.22114671e-07 
 2.55450000e-08  1.80000000e+00  0.00000000e+00  3.22064525e-07 
 2.55550000e-08  1.80000000e+00  0.00000000e+00  3.22015938e-07 
 2.55650000e-08  1.80000000e+00  0.00000000e+00  3.21966501e-07 
 2.55750000e-08  1.80000000e+00  0.00000000e+00  3.21918609e-07 
 2.55850000e-08  1.80000000e+00  0.00000000e+00  3.21869868e-07 
 2.55950000e-08  1.80000000e+00  0.00000000e+00  3.21822657e-07 
 2.56050000e-08  1.80000000e+00  0.00000000e+00  3.21774599e-07 
 2.56150000e-08  1.80000000e+00  0.00000000e+00  3.21728057e-07 
 2.56250000e-08  1.80000000e+00  0.00000000e+00  3.21680669e-07 
 2.56350000e-08  1.80000000e+00  0.00000000e+00  3.21634784e-07 
 2.56450000e-08  1.80000000e+00  0.00000000e+00  3.21588054e-07 
 2.56550000e-08  1.80000000e+00  0.00000000e+00  3.21542812e-07 
 2.56650000e-08  1.80000000e+00  0.00000000e+00  3.21496727e-07 
 2.56750000e-08  1.80000000e+00  0.00000000e+00  3.21452117e-07 
 2.56850000e-08  1.80000000e+00  0.00000000e+00  3.21406667e-07 
 2.56950000e-08  1.80000000e+00  0.00000000e+00  3.21362677e-07 
 2.57050000e-08  1.80000000e+00  0.00000000e+00  3.21317849e-07 
 2.57150000e-08  1.80000000e+00  0.00000000e+00  3.21274467e-07 
 2.57250000e-08  1.80000000e+00  0.00000000e+00  3.21230250e-07 
 2.57350000e-08  1.80000000e+00  0.00000000e+00  3.21187467e-07 
 2.57450000e-08  1.80000000e+00  0.00000000e+00  3.21143849e-07 
 2.57550000e-08  1.80000000e+00  0.00000000e+00  3.21101652e-07 
 2.57650000e-08  1.80000000e+00  0.00000000e+00  3.21058624e-07 
 2.57750000e-08  1.80000000e+00  0.00000000e+00  3.21017003e-07 
 2.57850000e-08  1.80000000e+00  0.00000000e+00  3.20974553e-07 
 2.57950000e-08  1.80000000e+00  0.00000000e+00  3.20933498e-07 
 2.58050000e-08  1.80000000e+00  0.00000000e+00  3.20891616e-07 
 2.58150000e-08  1.80000000e+00  0.00000000e+00  3.20851116e-07 
 2.58250000e-08  1.80000000e+00  0.00000000e+00  3.20809792e-07 
 2.58350000e-08  1.80000000e+00  0.00000000e+00  3.20769838e-07 
 2.58450000e-08  1.80000000e+00  0.00000000e+00  3.20729063e-07 
 2.58550000e-08  1.80000000e+00  0.00000000e+00  3.20689644e-07 
 2.58650000e-08  1.80000000e+00  0.00000000e+00  3.20649407e-07 
 2.58750000e-08  1.80000000e+00  0.00000000e+00  3.20610515e-07 
 2.58850000e-08  1.80000000e+00  0.00000000e+00  3.20570806e-07 
 2.58950000e-08  1.80000000e+00  0.00000000e+00  3.20532432e-07 
 2.59050000e-08  1.80000000e+00  0.00000000e+00  3.20493243e-07 
 2.59150000e-08  1.80000000e+00  0.00000000e+00  3.20455376e-07 
 2.59250000e-08  1.80000000e+00  0.00000000e+00  3.20416698e-07 
 2.59350000e-08  1.80000000e+00  0.00000000e+00  3.20379330e-07 
 2.59450000e-08  1.80000000e+00  0.00000000e+00  3.20341154e-07 
 2.59550000e-08  1.80000000e+00  0.00000000e+00  3.20304276e-07 
 2.59650000e-08  1.80000000e+00  0.00000000e+00  3.20266593e-07 
 2.59750000e-08  1.80000000e+00  0.00000000e+00  3.20230197e-07 
 2.59850000e-08  1.80000000e+00  0.00000000e+00  3.20192999e-07 
 2.59950000e-08  1.80000000e+00  0.00000000e+00  3.20157076e-07 
 2.60050000e-08  1.80000000e+00  0.00000000e+00  3.20120354e-07 
 2.60150000e-08  1.80000000e+00  0.00000000e+00  3.20084897e-07 
 2.60250000e-08  1.80000000e+00  0.00000000e+00  3.20048644e-07 
 2.60350000e-08  1.80000000e+00  0.00000000e+00  3.20013644e-07 
 2.60450000e-08  1.80000000e+00  0.00000000e+00  3.19977851e-07 
 2.60550000e-08  1.80000000e+00  0.00000000e+00  3.19943300e-07 
 2.60650000e-08  1.80000000e+00  0.00000000e+00  3.19907960e-07 
 2.60750000e-08  1.80000000e+00  0.00000000e+00  3.19873851e-07 
 2.60850000e-08  1.80000000e+00  0.00000000e+00  3.19838956e-07 
 2.60950000e-08  1.80000000e+00  0.00000000e+00  3.19805282e-07 
 2.61050000e-08  1.80000000e+00  0.00000000e+00  3.19770824e-07 
 2.61150000e-08  1.80000000e+00  0.00000000e+00  3.19737576e-07 
 2.61250000e-08  1.80000000e+00  0.00000000e+00  3.19703549e-07 
 2.61350000e-08  1.80000000e+00  0.00000000e+00  3.19670722e-07 
 2.61450000e-08  1.80000000e+00  0.00000000e+00  3.19637117e-07 
 2.61550000e-08  1.80000000e+00  0.00000000e+00  3.19604703e-07 
 2.61650000e-08  1.80000000e+00  0.00000000e+00  3.19571514e-07 
 2.61750000e-08  1.80000000e+00  0.00000000e+00  3.19539506e-07 
 2.61850000e-08  1.80000000e+00  0.00000000e+00  3.19506727e-07 
 2.61950000e-08  1.80000000e+00  0.00000000e+00  3.19475118e-07 
 2.62050000e-08  1.80000000e+00  0.00000000e+00  3.19442741e-07 
 2.62150000e-08  1.80000000e+00  0.00000000e+00  3.19411525e-07 
 2.62250000e-08  1.80000000e+00  0.00000000e+00  3.19379544e-07 
 2.62350000e-08  1.80000000e+00  0.00000000e+00  3.19348714e-07 
 2.62450000e-08  1.80000000e+00  0.00000000e+00  3.19317123e-07 
 2.62550000e-08  1.80000000e+00  0.00000000e+00  3.19286672e-07 
 2.62650000e-08  1.80000000e+00  0.00000000e+00  3.19255465e-07 
 2.62750000e-08  1.80000000e+00  0.00000000e+00  3.19225388e-07 
 2.62850000e-08  1.80000000e+00  0.00000000e+00  3.19194558e-07 
 2.62950000e-08  1.80000000e+00  0.00000000e+00  3.19164848e-07 
 2.63050000e-08  1.80000000e+00  0.00000000e+00  3.19134389e-07 
 2.63150000e-08  1.80000000e+00  0.00000000e+00  3.19105041e-07 
 2.63250000e-08  1.80000000e+00  0.00000000e+00  3.19074947e-07 
 2.63350000e-08  1.80000000e+00  0.00000000e+00  3.19045955e-07 
 2.63450000e-08  1.80000000e+00  0.00000000e+00  3.19016220e-07 
 2.63550000e-08  1.80000000e+00  0.00000000e+00  3.18987578e-07 
 2.63650000e-08  1.80000000e+00  0.00000000e+00  3.18958197e-07 
 2.63750000e-08  1.80000000e+00  0.00000000e+00  3.18929900e-07 
 2.63850000e-08  1.80000000e+00  0.00000000e+00  3.18900866e-07 
 2.63950000e-08  1.80000000e+00  0.00000000e+00  3.18872908e-07 
 2.64050000e-08  1.80000000e+00  0.00000000e+00  3.18844217e-07 
 2.64150000e-08  1.80000000e+00  0.00000000e+00  3.18816592e-07 
 2.64250000e-08  1.80000000e+00  0.00000000e+00  3.18788239e-07 
 2.64350000e-08  1.80000000e+00  0.00000000e+00  3.18760942e-07 
 2.64450000e-08  1.80000000e+00  0.00000000e+00  3.18732921e-07 
 2.64550000e-08  1.80000000e+00  0.00000000e+00  3.18705947e-07 
 2.64650000e-08  1.80000000e+00  0.00000000e+00  3.18678252e-07 
 2.64750000e-08  1.80000000e+00  0.00000000e+00  3.18651597e-07 
 2.64850000e-08  1.80000000e+00  0.00000000e+00  3.18624224e-07 
 2.64950000e-08  1.80000000e+00  0.00000000e+00  3.18597882e-07 
 2.65050000e-08  1.80000000e+00  0.00000000e+00  3.18570825e-07 
 2.65150000e-08  1.80000000e+00  0.00000000e+00  3.18544792e-07 
 2.65250000e-08  1.80000000e+00  0.00000000e+00  3.18518047e-07 
 2.65350000e-08  1.80000000e+00  0.00000000e+00  3.18492317e-07 
 2.65450000e-08  1.80000000e+00  0.00000000e+00  3.18465879e-07 
 2.65550000e-08  1.80000000e+00  0.00000000e+00  3.18440448e-07 
 2.65650000e-08  1.80000000e+00  0.00000000e+00  3.18414312e-07 
 2.65750000e-08  1.80000000e+00  0.00000000e+00  3.18389175e-07 
 2.65850000e-08  1.80000000e+00  0.00000000e+00  3.18363338e-07 
 2.65950000e-08  1.80000000e+00  0.00000000e+00  3.18338490e-07 
 2.66050000e-08  1.80000000e+00  0.00000000e+00  3.18312946e-07 
 2.66150000e-08  1.80000000e+00  0.00000000e+00  3.18288384e-07 
 2.66250000e-08  1.80000000e+00  0.00000000e+00  3.18263128e-07 
 2.66350000e-08  1.80000000e+00  0.00000000e+00  3.18238847e-07 
 2.66450000e-08  1.80000000e+00  0.00000000e+00  3.18213876e-07 
 2.66550000e-08  1.80000000e+00  0.00000000e+00  3.18189872e-07 
 2.66650000e-08  1.80000000e+00  0.00000000e+00  3.18165181e-07 
 2.66750000e-08  1.80000000e+00  0.00000000e+00  3.18141449e-07 
 2.66850000e-08  1.80000000e+00  0.00000000e+00  3.18117034e-07 
 2.66950000e-08  1.80000000e+00  0.00000000e+00  3.18093571e-07 
 2.67050000e-08  1.80000000e+00  0.00000000e+00  3.18069428e-07 
 2.67150000e-08  1.80000000e+00  0.00000000e+00  3.18046229e-07 
 2.67250000e-08  1.80000000e+00  0.00000000e+00  3.18022354e-07 
 2.67350000e-08  1.80000000e+00  0.00000000e+00  3.17999415e-07 
 2.67450000e-08  1.80000000e+00  0.00000000e+00  3.17975805e-07 
 2.67550000e-08  1.80000000e+00  0.00000000e+00  3.17953122e-07 
 2.67650000e-08  1.80000000e+00  0.00000000e+00  3.17929772e-07 
 2.67750000e-08  1.80000000e+00  0.00000000e+00  3.17907342e-07 
 2.67850000e-08  1.80000000e+00  0.00000000e+00  3.17884248e-07 
 2.67950000e-08  1.80000000e+00  0.00000000e+00  3.17862068e-07 
 2.68050000e-08  1.80000000e+00  0.00000000e+00  3.17839226e-07 
 2.68150000e-08  1.80000000e+00  0.00000000e+00  3.17817291e-07 
 2.68250000e-08  1.80000000e+00  0.00000000e+00  3.17794698e-07 
 2.68350000e-08  1.80000000e+00  0.00000000e+00  3.17773005e-07 
 2.68450000e-08  1.80000000e+00  0.00000000e+00  3.17750657e-07 
 2.68550000e-08  1.80000000e+00  0.00000000e+00  3.17729202e-07 
 2.68650000e-08  1.80000000e+00  0.00000000e+00  3.17707096e-07 
 2.68750000e-08  1.80000000e+00  0.00000000e+00  3.17685876e-07 
 2.68850000e-08  1.80000000e+00  0.00000000e+00  3.17664009e-07 
 2.68950000e-08  1.80000000e+00  0.00000000e+00  3.17643020e-07 
 2.69050000e-08  1.80000000e+00  0.00000000e+00  3.17621387e-07 
 2.69150000e-08  1.80000000e+00  0.00000000e+00  3.17600626e-07 
 2.69250000e-08  1.80000000e+00  0.00000000e+00  3.17579225e-07 
 2.69350000e-08  1.80000000e+00  0.00000000e+00  3.17558689e-07 
 2.69450000e-08  1.80000000e+00  0.00000000e+00  3.17537516e-07 
 2.69550000e-08  1.80000000e+00  0.00000000e+00  3.17517201e-07 
 2.69650000e-08  1.80000000e+00  0.00000000e+00  3.17496253e-07 
 2.69750000e-08  1.80000000e+00  0.00000000e+00  3.17476157e-07 
 2.69850000e-08  1.80000000e+00  0.00000000e+00  3.17455431e-07 
 2.69950000e-08  1.80000000e+00  0.00000000e+00  3.17435550e-07 
 2.70050000e-08  1.80000000e+00  0.00000000e+00  3.17415043e-07 
 2.70150000e-08  1.80000000e+00  0.00000000e+00  3.17395374e-07 
 2.70250000e-08  1.80000000e+00  0.00000000e+00  3.17375082e-07 
 2.70350000e-08  1.80000000e+00  0.00000000e+00  3.17355622e-07 
 2.70450000e-08  1.80000000e+00  0.00000000e+00  3.17335543e-07 
 2.70550000e-08  1.80000000e+00  0.00000000e+00  3.17316290e-07 
 2.70650000e-08  1.80000000e+00  0.00000000e+00  3.17296420e-07 
 2.70750000e-08  1.80000000e+00  0.00000000e+00  3.17277370e-07 
 2.70850000e-08  1.80000000e+00  0.00000000e+00  3.17257708e-07 
 2.70950000e-08  1.80000000e+00  0.00000000e+00  3.17238858e-07 
 2.71050000e-08  1.80000000e+00  0.00000000e+00  3.17219399e-07 
 2.71150000e-08  1.80000000e+00  0.00000000e+00  3.17200747e-07 
 2.71250000e-08  1.80000000e+00  0.00000000e+00  3.17181489e-07 
 2.71350000e-08  1.80000000e+00  0.00000000e+00  3.17163032e-07 
 2.71450000e-08  1.80000000e+00  0.00000000e+00  3.17143973e-07 
 2.71550000e-08  1.80000000e+00  0.00000000e+00  3.17125708e-07 
 2.71650000e-08  1.80000000e+00  0.00000000e+00  3.17106844e-07 
 2.71750000e-08  1.80000000e+00  0.00000000e+00  3.17088769e-07 
 2.71850000e-08  1.80000000e+00  0.00000000e+00  3.17070098e-07 
 2.71950000e-08  1.80000000e+00  0.00000000e+00  3.17052210e-07 
 2.72050000e-08  1.80000000e+00  0.00000000e+00  3.17033730e-07 
 2.72150000e-08  1.80000000e+00  0.00000000e+00  3.17016025e-07 
 2.72250000e-08  1.80000000e+00  0.00000000e+00  3.16997733e-07 
 2.72350000e-08  1.80000000e+00  0.00000000e+00  3.16980211e-07 
 2.72450000e-08  1.80000000e+00  0.00000000e+00  3.16962103e-07 
 2.72550000e-08  1.80000000e+00  0.00000000e+00  3.16944760e-07 
 2.72650000e-08  1.80000000e+00  0.00000000e+00  3.16926836e-07 
 2.72750000e-08  1.80000000e+00  0.00000000e+00  3.16909670e-07 
 2.72850000e-08  1.80000000e+00  0.00000000e+00  3.16891926e-07 
 2.72950000e-08  1.80000000e+00  0.00000000e+00  3.16874934e-07 
 2.73050000e-08  1.80000000e+00  0.00000000e+00  3.16857368e-07 
 2.73150000e-08  1.80000000e+00  0.00000000e+00  3.16840549e-07 
 2.73250000e-08  1.80000000e+00  0.00000000e+00  3.16823158e-07 
 2.73350000e-08  1.80000000e+00  0.00000000e+00  3.16806509e-07 
 2.73450000e-08  1.80000000e+00  0.00000000e+00  3.16789291e-07 
 2.73550000e-08  1.80000000e+00  0.00000000e+00  3.16772809e-07 
 2.73650000e-08  1.80000000e+00  0.00000000e+00  3.16755763e-07 
 2.73750000e-08  1.80000000e+00  0.00000000e+00  3.16739446e-07 
 2.73850000e-08  1.80000000e+00  0.00000000e+00  3.16722569e-07 
 2.73950000e-08  1.80000000e+00  0.00000000e+00  3.16706415e-07 
 2.74050000e-08  1.80000000e+00  0.00000000e+00  3.16689704e-07 
 2.74150000e-08  1.80000000e+00  0.00000000e+00  3.16673711e-07 
 2.74250000e-08  1.80000000e+00  0.00000000e+00  3.16657164e-07 
 2.74350000e-08  1.80000000e+00  0.00000000e+00  3.16641331e-07 
 2.74450000e-08  1.80000000e+00  0.00000000e+00  3.16624946e-07 
 2.74550000e-08  1.80000000e+00  0.00000000e+00  3.16609269e-07 
 2.74650000e-08  1.80000000e+00  0.00000000e+00  3.16593044e-07 
 2.74750000e-08  1.80000000e+00  0.00000000e+00  3.16577522e-07 
 2.74850000e-08  1.80000000e+00  0.00000000e+00  3.16561455e-07 
 2.74950000e-08  1.80000000e+00  0.00000000e+00  3.16546085e-07 
 2.75050000e-08  1.80000000e+00  0.00000000e+00  3.16530174e-07 
 2.75150000e-08  1.80000000e+00  0.00000000e+00  3.16514956e-07 
 2.75250000e-08  1.80000000e+00  0.00000000e+00  3.16499198e-07 
 2.75350000e-08  1.80000000e+00  0.00000000e+00  3.16484128e-07 
 2.75450000e-08  1.80000000e+00  0.00000000e+00  3.16468523e-07 
 2.75550000e-08  1.80000000e+00  0.00000000e+00  3.16453600e-07 
 2.75650000e-08  1.80000000e+00  0.00000000e+00  3.16438144e-07 
 2.75750000e-08  1.80000000e+00  0.00000000e+00  3.16423366e-07 
 2.75850000e-08  1.80000000e+00  0.00000000e+00  3.16408059e-07 
 2.75950000e-08  1.80000000e+00  0.00000000e+00  3.16393423e-07 
 2.76050000e-08  1.80000000e+00  0.00000000e+00  3.16378262e-07 
 2.76150000e-08  1.80000000e+00  0.00000000e+00  3.16363768e-07 
 2.76250000e-08  1.80000000e+00  0.00000000e+00  3.16348751e-07 
 2.76350000e-08  1.80000000e+00  0.00000000e+00  3.16334397e-07 
 2.76450000e-08  1.80000000e+00  0.00000000e+00  3.16319522e-07 
 2.76550000e-08  1.80000000e+00  0.00000000e+00  3.16305305e-07 
 2.76650000e-08  1.80000000e+00  0.00000000e+00  3.16290572e-07 
 2.76750000e-08  1.80000000e+00  0.00000000e+00  3.16276490e-07 
 2.76850000e-08  1.80000000e+00  0.00000000e+00  3.16261896e-07 
 2.76950000e-08  1.80000000e+00  0.00000000e+00  3.16247948e-07 
 2.77050000e-08  1.80000000e+00  0.00000000e+00  3.16233491e-07 
 2.77150000e-08  1.80000000e+00  0.00000000e+00  3.16219676e-07 
 2.77250000e-08  1.80000000e+00  0.00000000e+00  3.16205354e-07 
 2.77350000e-08  1.80000000e+00  0.00000000e+00  3.16191670e-07 
 2.77450000e-08  1.80000000e+00  0.00000000e+00  3.16177482e-07 
 2.77550000e-08  1.80000000e+00  0.00000000e+00  3.16163927e-07 
 2.77650000e-08  1.80000000e+00  0.00000000e+00  3.16149871e-07 
 2.77750000e-08  1.80000000e+00  0.00000000e+00  3.16136444e-07 
 2.77850000e-08  1.80000000e+00  0.00000000e+00  3.16122518e-07 
 2.77950000e-08  1.80000000e+00  0.00000000e+00  3.16109217e-07 
 2.78050000e-08  1.80000000e+00  0.00000000e+00  3.16095420e-07 
 2.78150000e-08  1.80000000e+00  0.00000000e+00  3.16082243e-07 
 2.78250000e-08  1.80000000e+00  0.00000000e+00  3.16068574e-07 
 2.78350000e-08  1.80000000e+00  0.00000000e+00  3.16055519e-07 
 2.78450000e-08  1.80000000e+00  0.00000000e+00  3.16041976e-07 
 2.78550000e-08  1.80000000e+00  0.00000000e+00  3.16029043e-07 
 2.78650000e-08  1.80000000e+00  0.00000000e+00  3.16015623e-07 
 2.78750000e-08  1.80000000e+00  0.00000000e+00  3.16002810e-07 
 2.78850000e-08  1.80000000e+00  0.00000000e+00  3.15989513e-07 
 2.78950000e-08  1.80000000e+00  0.00000000e+00  3.15976818e-07 
 2.79050000e-08  1.80000000e+00  0.00000000e+00  3.15963643e-07 
 2.79150000e-08  1.80000000e+00  0.00000000e+00  3.15951065e-07 
 2.79250000e-08  1.80000000e+00  0.00000000e+00  3.15938009e-07 
 2.79350000e-08  1.80000000e+00  0.00000000e+00  3.15925546e-07 
 2.79450000e-08  1.80000000e+00  0.00000000e+00  3.15912609e-07 
 2.79550000e-08  1.80000000e+00  0.00000000e+00  3.15900260e-07 
 2.79650000e-08  1.80000000e+00  0.00000000e+00  3.15887440e-07 
 2.79750000e-08  1.80000000e+00  0.00000000e+00  3.15875204e-07 
 2.79850000e-08  1.80000000e+00  0.00000000e+00  3.15862499e-07 
 2.79950000e-08  1.80000000e+00  0.00000000e+00  3.15850374e-07 
 2.80050000e-08  1.80000000e+00  0.00000000e+00  3.15837783e-07 
 2.80150000e-08  1.80000000e+00  0.00000000e+00  3.15825768e-07 
 2.80250000e-08  1.80000000e+00  0.00000000e+00  3.15813290e-07 
 2.80350000e-08  1.80000000e+00  0.00000000e+00  3.15801383e-07 
 2.80450000e-08  1.80000000e+00  0.00000000e+00  3.15789017e-07 
 2.80550000e-08  1.80000000e+00  0.00000000e+00  3.15777218e-07 
 2.80650000e-08  1.80000000e+00  0.00000000e+00  3.15764961e-07 
 2.80750000e-08  1.80000000e+00  0.00000000e+00  3.15753268e-07 
 2.80850000e-08  1.80000000e+00  0.00000000e+00  3.15741120e-07 
 2.80950000e-08  1.80000000e+00  0.00000000e+00  3.15729532e-07 
 2.81050000e-08  1.80000000e+00  0.00000000e+00  3.15717492e-07 
 2.81150000e-08  1.80000000e+00  0.00000000e+00  3.15706006e-07 
 2.81250000e-08  1.80000000e+00  0.00000000e+00  3.15694073e-07 
 2.81350000e-08  1.80000000e+00  0.00000000e+00  3.15682690e-07 
 2.81450000e-08  1.80000000e+00  0.00000000e+00  3.15670861e-07 
 2.81550000e-08  1.80000000e+00  0.00000000e+00  3.15659579e-07 
 2.81650000e-08  1.80000000e+00  0.00000000e+00  3.15647854e-07 
 2.81750000e-08  1.80000000e+00  0.00000000e+00  3.15636672e-07 
 2.81850000e-08  1.80000000e+00  0.00000000e+00  3.15625050e-07 
 2.81950000e-08  1.80000000e+00  0.00000000e+00  3.15613966e-07 
 2.82050000e-08  1.80000000e+00  0.00000000e+00  3.15602445e-07 
 2.82150000e-08  1.80000000e+00  0.00000000e+00  3.15591459e-07 
 2.82250000e-08  1.80000000e+00  0.00000000e+00  3.15580039e-07 
 2.82350000e-08  1.80000000e+00  0.00000000e+00  3.15569149e-07 
 2.82450000e-08  1.80000000e+00  0.00000000e+00  3.15557827e-07 
 2.82550000e-08  1.80000000e+00  0.00000000e+00  3.15547033e-07 
 2.82650000e-08  1.80000000e+00  0.00000000e+00  3.15535809e-07 
 2.82750000e-08  1.80000000e+00  0.00000000e+00  3.15525109e-07 
 2.82850000e-08  1.80000000e+00  0.00000000e+00  3.15513982e-07 
 2.82950000e-08  1.80000000e+00  0.00000000e+00  3.15503375e-07 
 2.83050000e-08  1.80000000e+00  0.00000000e+00  3.15492344e-07 
 2.83150000e-08  1.80000000e+00  0.00000000e+00  3.15481829e-07 
 2.83250000e-08  1.80000000e+00  0.00000000e+00  3.15470892e-07 
 2.83350000e-08  1.80000000e+00  0.00000000e+00  3.15460468e-07 
 2.83450000e-08  1.80000000e+00  0.00000000e+00  3.15449624e-07 
 2.83550000e-08  1.80000000e+00  0.00000000e+00  3.15439290e-07 
 2.83650000e-08  1.80000000e+00  0.00000000e+00  3.15428539e-07 
 2.83750000e-08  1.80000000e+00  0.00000000e+00  3.15418294e-07 
 2.83850000e-08  1.80000000e+00  0.00000000e+00  3.15407634e-07 
 2.83950000e-08  1.80000000e+00  0.00000000e+00  3.15397477e-07 
 2.84050000e-08  1.80000000e+00  0.00000000e+00  3.15386908e-07 
 2.84150000e-08  1.80000000e+00  0.00000000e+00  3.15376837e-07 
 2.84250000e-08  1.80000000e+00  0.00000000e+00  3.15366357e-07 
 2.84350000e-08  1.80000000e+00  0.00000000e+00  3.15356372e-07 
 2.84450000e-08  1.80000000e+00  0.00000000e+00  3.15345981e-07 
 2.84550000e-08  1.80000000e+00  0.00000000e+00  3.15336081e-07 
 2.84650000e-08  1.80000000e+00  0.00000000e+00  3.15325777e-07 
 2.84750000e-08  1.80000000e+00  0.00000000e+00  3.15315960e-07 
 2.84850000e-08  1.80000000e+00  0.00000000e+00  3.15305743e-07 
 2.84950000e-08  1.80000000e+00  0.00000000e+00  3.15296009e-07 
 2.85050000e-08  1.80000000e+00  0.00000000e+00  3.15285877e-07 
 2.85150000e-08  1.80000000e+00  0.00000000e+00  3.15276226e-07 
 2.85250000e-08  1.80000000e+00  0.00000000e+00  3.15266179e-07 
 2.85350000e-08  1.80000000e+00  0.00000000e+00  3.15256608e-07 
 2.85450000e-08  1.80000000e+00  0.00000000e+00  3.15246644e-07 
 2.85550000e-08  1.80000000e+00  0.00000000e+00  3.15237154e-07 
 2.85650000e-08  1.80000000e+00  0.00000000e+00  3.15227273e-07 
 2.85750000e-08  1.80000000e+00  0.00000000e+00  3.15217862e-07 
 2.85850000e-08  1.80000000e+00  0.00000000e+00  3.15208062e-07 
 2.85950000e-08  1.80000000e+00  0.00000000e+00  3.15198730e-07 
 2.86050000e-08  1.80000000e+00  0.00000000e+00  3.15189011e-07 
 2.86150000e-08  1.80000000e+00  0.00000000e+00  3.15179756e-07 
 2.86250000e-08  1.80000000e+00  0.00000000e+00  3.15170118e-07 
 2.86350000e-08  1.80000000e+00  0.00000000e+00  3.15160939e-07 
 2.86450000e-08  1.80000000e+00  0.00000000e+00  3.15151380e-07 
 2.86550000e-08  1.80000000e+00  0.00000000e+00  3.15142277e-07 
